prodid,aisle,category,subcategory,aisle_id,category_id,subcategory_id
3796427,Firm Cheese,Cheese,"Dairy, Eggs & Fridge",8882208,8882200,1300
3796427,Hard Cheese,Gourmet Cheese,Deli,8892803,8892750,8892715
3796427,Gourmet Cheese,Cheese,"Dairy, Eggs & Fridge",8915809,8882200,1300
381312,"Cheese, Yoghurt & Dairy",Halal,Dietary & World Foods,675040491,674135336,674112512
381312,Cream,Cream & Custard,"Dairy, Eggs & Fridge",8915810,8915801,1300
381323,"Cheese, Yoghurt & Dairy",Halal,Dietary & World Foods,675040491,674135336,674112512
381323,Cream,Cream & Custard,"Dairy, Eggs & Fridge",8915810,8915801,1300
3816874,Dairy & Lactose Free,Free From,Dietary & World Foods,675006051,674114623,674112512
3816874,Yoghurt Tubs,Yoghurt,"Dairy, Eggs & Fridge",8915817,8915804,1300
3816954,Frozen,Organic,Dietary & World Foods,675068435,674135800,674112512
3816954,Yoghurt Tubs,Yoghurt,"Dairy, Eggs & Fridge",8915817,8915804,1300
3825230,Dairy & Lactose Free,Free From,Dietary & World Foods,675006051,674114623,674112512
3825230,Dairy Free,Yoghurt,"Dairy, Eggs & Fridge",8915819,8915804,1300
3835595,Chilled Dairy Desserts,Dairy Desserts,"Dairy, Eggs & Fridge",8915813,8915802,1300
3842193,Gourmet Cheese,Cheese,"Dairy, Eggs & Fridge",8915809,8882200,1300
3842750,Deli Blue Cheese,Gourmet Cheese,Deli,8892754,8892750,8892715
3842750,Gourmet Cheese,Cheese,"Dairy, Eggs & Fridge",8915809,8882200,1300
3842932,Feta Cheese,Cheese,"Dairy, Eggs & Fridge",8882207,8882200,1300
3842932,"Fetta, Haloumi & Other",Gourmet Cheese,Deli,8892755,8892750,8892715
3842932,Gourmet Cheese,Cheese,"Dairy, Eggs & Fridge",8915809,8882200,1300
3844723,Nut Free,Free From,Dietary & World Foods,675024750,674114623,674112512
3844723,Soy Free,Free From,Dietary & World Foods,675024759,674114623,674112512
3844723,"Cheese, Yoghurt & Dairy",Halal,Dietary & World Foods,675040491,674135336,674112512
3844723,Healthy Snacks,Health Foods & Diet,Dietary & World Foods,675043217,674135563,674112512
3844723,Cheese Snacks,Cheese,"Dairy, Eggs & Fridge",8882205,8882200,1300
3844723,Vegan Cheese,Vegetarian & Vegan,"Dairy, Eggs & Fridge",8909600,4778877,1300
3846139,"Cheese, Yoghurt & Dairy",Halal,Dietary & World Foods,675040491,674135336,674112512
3846139,Grated Cheese,Cheese,"Dairy, Eggs & Fridge",8882210,8882200,1300
3846139,Cheese & Desserts,"Dairy, Chilled & Frozen",Down Down,8906027,8906011,8906007
3847007,Dairy & Lactose Free,Free From,Dietary & World Foods,675006051,674114623,674112512
3847007,Dairy Free,Yoghurt,"Dairy, Eggs & Fridge",8915819,8915804,1300
3847812,Sliced Cheese,Cheese,"Dairy, Eggs & Fridge",8882213,8882200,1300
3847903,Block Cheese,Cheese,"Dairy, Eggs & Fridge",8882201,8882200,1300
3847903,Cheddar & Tasty Cheese,Cheese,"Dairy, Eggs & Fridge",8882204,8882200,1300
3847903,Cheddar,Gourmet Cheese,Deli,8892751,8892750,8892715
3850307,Dips,Dips & Pate,"Dairy, Eggs & Fridge",8915814,8915803,1300
3850330,Dips,Dips & Pate,"Dairy, Eggs & Fridge",8915814,8915803,1300
3857703,Healthy Snacks,Health Foods & Diet,Dietary & World Foods,675043217,674135563,674112512
3857703,Chilled Dairy Desserts,Dairy Desserts,"Dairy, Eggs & Fridge",8915813,8915802,1300
3866894,Protein Bars & Snacks,Sports Nutrition,Dietary & World Foods,675072210,674136101,674112512
3866894,Yoghurt Tubs,Yoghurt,"Dairy, Eggs & Fridge",8915817,8915804,1300
3868437,Tofu,Vegetarian & Vegan,"Dairy, Eggs & Fridge",6774666,4778877,1300
387192,Skim & Low Fat Milk,Milk,"Dairy, Eggs & Fridge",8881802,8881800,1300
3879218,Grab & Go Snacks,Ready To Eat Meals,"Dairy, Eggs & Fridge",8904816,477564,1300
3879284,Healthy Snacks,Health Foods & Diet,Dietary & World Foods,675043217,674135563,674112512
3879284,Grab & Go Snacks,Ready To Eat Meals,"Dairy, Eggs & Fridge",8904816,477564,1300
3881570,Packaged Deli Meat,Packaged Deli Meats,"Dairy, Eggs & Fridge",795551,79555,1300
3881570,Packaged Salami & Kabana,Packaged Deli Meats,"Dairy, Eggs & Fridge",795554,79555,1300
3881570,Salami & Kabana Packaged,Deli Packaged Meat,Deli,8901804,8901800,8892715
3890877,Yoghurt Tubs,Yoghurt,"Dairy, Eggs & Fridge",8915817,8915804,1300
3890877,Multipacks,Yoghurt,"Dairy, Eggs & Fridge",8915821,8915804,1300
3891665,Other Ready Meals,Ready To Eat Meals,"Dairy, Eggs & Fridge",124555,477564,1300
3892599,Cheddar & Tasty Cheese,Cheese,"Dairy, Eggs & Fridge",8882204,8882200,1300
3892599,Cheddar,Gourmet Cheese,Deli,8892751,8892750,8892715
3892599,Gourmet Cheese,Cheese,"Dairy, Eggs & Fridge",8915809,8882200,1300
3892624,On the Go,Chilled Juice,"Dairy, Eggs & Fridge",693421495,693421331,1300
3892624,Chilled Juice,Juice,Drinks,98640,98624,11456
3893489,On the Go,Chilled Juice,"Dairy, Eggs & Fridge",693421495,693421331,1300
3893489,Chilled Juice,Juice,Drinks,98640,98624,11456
3897956,Healthy Cooking,Health Foods,Pantry,12083,10301,10302
3897956,Healthy Snacks,Health Foods & Diet,Dietary & World Foods,675043217,674135563,674112512
3897956,Vegetarian Snacking,Vegetarian & Vegan,"Dairy, Eggs & Fridge",8894401,4778877,1300
3897967,Healthy Cooking,Health Foods,Pantry,12083,10301,10302
3897967,Healthy Snacks,Health Foods & Diet,Dietary & World Foods,675043217,674135563,674112512
3897967,Vegetarian Snacking,Vegetarian & Vegan,"Dairy, Eggs & Fridge",8894401,4778877,1300
3900642,Protein Drinks & Shakes,Sports Nutrition,Dietary & World Foods,675073004,674136101,674112512
3900642,Flavoured Milk,Milk,"Dairy, Eggs & Fridge",8881804,8881800,1300
3900642,Milk & Eggs,"Dairy, Chilled & Frozen",Down Down,8906029,8906011,8906007
3900642,Drinks & Powders,Flavoured Milk,Drinks,98644,98626,11456
3900733,Protein Drinks & Shakes,Sports Nutrition,Dietary & World Foods,675073004,674136101,674112512
3900733,Flavoured Milk,Milk,"Dairy, Eggs & Fridge",8881804,8881800,1300
3900733,Milk & Eggs,"Dairy, Chilled & Frozen",Down Down,8906029,8906011,8906007
3900733,Drinks & Powders,Flavoured Milk,Drinks,98644,98626,11456
3903607,Hot Snacks & Sides,Ready To Eat Meals,"Dairy, Eggs & Fridge",124351,477564,1300
3905227,Drinks,Halal,Dietary & World Foods,675040493,674135336,674112512
3905227,Kombucha & Coconut Water,Chilled Juice,"Dairy, Eggs & Fridge",693422410,693421331,1300
3905227,Chilled Juice,Juice,Drinks,98640,98624,11456
3905307,Protein Drinks & Shakes,Sports Nutrition,Dietary & World Foods,675073004,674136101,674112512
3905307,Flavoured Milk,Milk,"Dairy, Eggs & Fridge",8881804,8881800,1300
3905307,Drinks & Powders,Flavoured Milk,Drinks,98644,98626,11456
3907335,Protein Drinks & Shakes,Sports Nutrition,Dietary & World Foods,675073004,674136101,674112512
3907335,Flavoured Milk,Milk,"Dairy, Eggs & Fridge",8881804,8881800,1300
3907335,Drinks & Powders,Flavoured Milk,Drinks,98644,98626,11456
3920118,Italian Meals & Pasta,Ready To Eat Meals,"Dairy, Eggs & Fridge",15213,477564,1300
3920118,Fresh Pasta & Noodles,Fresh Pasta & Sauces,"Dairy, Eggs & Fridge",421112,777844,1300
3920118,Italian,World Foods,Dietary & World Foods,675103734,674113139,674112512
3920195,Italian Meals & Pasta,Ready To Eat Meals,"Dairy, Eggs & Fridge",15213,477564,1300
3920195,Fresh Pasta & Noodles,Fresh Pasta & Sauces,"Dairy, Eggs & Fridge",421112,777844,1300
3920195,Italian,World Foods,Dietary & World Foods,675103734,674113139,674112512
3920220,Italian Meals & Pasta,Ready To Eat Meals,"Dairy, Eggs & Fridge",15213,477564,1300
3920220,Fresh Pasta & Noodles,Fresh Pasta & Sauces,"Dairy, Eggs & Fridge",421112,777844,1300
3920220,Italian,World Foods,Dietary & World Foods,675103734,674113139,674112512
3927117,Fresh Juice,Chilled Juice,"Dairy, Eggs & Fridge",693421910,693421331,1300
3927117,Chilled Juice,Juice,Drinks,98640,98624,11456
3930440,Packaged Bacon,Deli Packaged Meat,Deli,650188021,8901800,8892715
3930440,Packaged Bacon,Packaged Deli Meats,"Dairy, Eggs & Fridge",795553,79555,1300
3930461,Packaged Deli Meat,Packaged Deli Meats,"Dairy, Eggs & Fridge",795551,79555,1300
3930461,Packaged Salami & Kabana,Packaged Deli Meats,"Dairy, Eggs & Fridge",795554,79555,1300
3930461,Salami & Kabana Packaged,Deli Packaged Meat,Deli,8901804,8901800,8892715
3937700,Dips,Dips & Pate,"Dairy, Eggs & Fridge",8915814,8915803,1300
393989,"Cheese, Yoghurt & Dairy",Halal,Dietary & World Foods,675040491,674135336,674112512
393989,Weight Management,Health Foods & Diet,Dietary & World Foods,675045539,674135563,674112512
393989,Brie & Soft Cheese,Cheese,"Dairy, Eggs & Fridge",8882203,8882200,1300
